country;session;group;contribution;round;endowment;player;gender;age;lcp
Sweden;1;2;15;3;30;8;Female;30;Conditional
Sweden;1;1;30;4;30;1;Male;29;Contributor
Sweden;1;1;10;4;10;2;Male;24;Contributor
Sweden;1;2;30;4;30;3;Male;26;Conditional
Sweden;1;2;10;4;10;4;Female;21;Contributor
Sweden;1;1;10;4;10;5;Female;25;Contributor
Sweden;1;2;10;4;10;6;Male;27;Contributor
Sweden;1;1;15;4;30;7;Female;28;Contributor
Sweden;1;2;20;4;30;8;Female;30;Conditional
Sweden;1;1;30;5;30;1;Male;29;Contributor
Sweden;1;1;10;5;10;2;Male;24;Contributor
Sweden;1;2;30;5;30;3;Male;26;Conditional
Sweden;1;2;8;5;10;4;Female;21;Contributor
Sweden;1;1;10;5;10;5;Female;25;Contributor
Sweden;1;2;10;5;10;6;Male;27;Contributor
Sweden;1;1;10;5;30;7;Female;28;Contributor
Sweden;1;2;25;5;30;8;Female;30;Conditional
Sweden;1;1;30;6;30;1;Male;29;Contributor
Sweden;1;1;10;6;10;2;Male;24;Contributor
Sweden;1;2;30;6;30;3;Male;26;Conditional
Sweden;1;2;8;6;10;4;Female;21;Contributor
Sweden;1;1;10;6;10;5;Female;25;Contributor
Sweden;1;2;10;6;10;6;Male;27;Contributor
Sweden;1;1;15;6;30;7;Female;28;Contributor
Sweden;1;2;25;6;30;8;Female;30;Conditional
Sweden;1;1;0;7;30;1;Male;29;Contributor
Sweden;1;1;10;7;10;2;Male;24;Contributor
Sweden;1;2;25;7;30;3;Male;26;Conditional
Sweden;1;2;7;7;10;4;Female;21;Contributor
Sweden;1;1;10;7;10;5;Female;25;Contributor
Sweden;1;2;10;7;10;6;Male;27;Contributor
Sweden;1;1;20;7;30;7;Female;28;Contributor
Sweden;1;2;30;7;30;8;Female;30;Conditional
Sweden;1;1;20;8;30;1;Male;29;Contributor
Sweden;1;1;10;8;10;2;Male;24;Contributor
Sweden;1;2;30;8;30;3;Male;26;Conditional
Sweden;1;2;10;8;10;4;Female;21;Contributor
Sweden;1;1;10;8;10;5;Female;25;Contributor
Sweden;1;2;10;8;10;6;Male;27;Contributor
Sweden;1;1;25;8;30;7;Female;28;Contributor
Sweden;1;2;30;8;30;8;Female;30;Conditional
Sweden;1;1;20;9;30;1;Male;29;Contributor
Sweden;1;1;10;9;10;2;Male;24;Contributor
Sweden;1;2;30;9;30;3;Male;26;Conditional
Sweden;1;2;8;9;10;4;Female;21;Contributor
Sweden;1;1;10;9;10;5;Female;25;Contributor
Sweden;1;2;10;9;10;6;Male;27;Contributor
Sweden;1;1;25;9;30;7;Female;28;Contributor
Sweden;1;2;30;9;30;8;Female;30;Conditional
Sweden;1;1;20;10;30;1;Male;29;Contributor
Sweden;1;1;10;10;10;2;Male;24;Contributor
Sweden;1;2;30;10;30;3;Male;26;Conditional
Sweden;1;2;6;10;10;4;Female;21;Contributor
Sweden;1;1;10;10;10;5;Female;25;Contributor
Sweden;1;2;10;10;10;6;Male;27;Contributor
Sweden;1;1;25;10;30;7;Female;28;Contributor
Sweden;1;2;30;10;30;8;Female;30;Conditional
Sweden;1;1;20;11;30;1;Male;29;Contributor
Sweden;1;1;10;11;10;2;Male;24;Contributor
Sweden;1;2;30;11;30;3;Male;26;Conditional
Sweden;1;2;10;11;10;4;Female;21;Contributor
Sweden;1;1;10;11;10;5;Female;25;Contributor
Sweden;1;2;10;11;10;6;Male;27;Contributor
Sweden;1;1;25;11;30;7;Female;28;Contributor
Sweden;1;2;30;11;30;8;Female;30;Conditional
Sweden;1;1;20;12;30;1;Male;29;Contributor
Sweden;1;1;10;12;10;2;Male;24;Contributor
Sweden;1;2;30;12;30;3;Male;26;Conditional
Sweden;1;2;7;12;10;4;Female;21;Contributor
Sweden;1;1;10;12;10;5;Female;25;Contributor
Sweden;1;2;10;12;10;6;Male;27;Contributor
Sweden;1;1;25;12;30;7;Female;28;Contributor
Sweden;1;2;30;12;30;8;Female;30;Conditional
Sweden;1;1;20;13;30;1;Male;29;Contributor
Sweden;1;1;10;13;10;2;Male;24;Contributor
Sweden;1;2;30;13;30;3;Male;26;Conditional
Sweden;1;2;9;13;10;4;Female;21;Contributor
Sweden;1;1;10;13;10;5;Female;25;Contributor
Sweden;1;2;10;13;10;6;Male;27;Contributor
Sweden;1;1;25;13;30;7;Female;28;Contributor
Sweden;1;2;30;13;30;8;Female;30;Conditional
Sweden;1;1;20;14;30;1;Male;29;Contributor
Sweden;1;1;10;14;10;2;Male;24;Contributor
Sweden;1;2;30;14;30;3;Male;26;Conditional
Sweden;1;2;10;14;10;4;Female;21;Contributor
Sweden;1;1;10;14;10;5;Female;25;Contributor
Sweden;1;2;10;14;10;6;Male;27;Contributor
Sweden;1;1;25;14;30;7;Female;28;Contributor
Sweden;1;2;30;14;30;8;Female;30;Conditional
Sweden;1;1;20;15;30;1;Male;29;Contributor
Sweden;1;1;10;15;10;2;Male;24;Contributor
Sweden;1;2;30;15;30;3;Male;26;Conditional
Sweden;1;2;10;15;10;4;Female;21;Contributor
Sweden;1;1;10;15;10;5;Female;25;Contributor
Sweden;1;2;10;15;10;6;Male;27;Contributor
Sweden;1;1;25;15;30;7;Female;28;Contributor
Sweden;1;2;30;15;30;8;Female;30;Conditional
Sweden;1;1;20;16;30;1;Male;29;Contributor
Sweden;1;1;10;16;10;2;Male;24;Contributor
Sweden;1;2;30;16;30;3;Male;26;Conditional
Sweden;1;2;8;16;10;4;Female;21;Contributor
Sweden;1;1;10;16;10;5;Female;25;Contributor
Sweden;1;2;10;16;10;6;Male;27;Contributor
Sweden;1;1;20;16;30;7;Female;28;Contributor
Sweden;1;2;30;16;30;8;Female;30;Conditional
Sweden;1;1;20;17;30;1;Male;29;Contributor
Sweden;1;1;10;17;10;2;Male;24;Contributor
Sweden;1;2;30;17;30;3;Male;26;Conditional
Sweden;1;2;7;17;10;4;Female;21;Contributor
Sweden;1;1;10;17;10;5;Female;25;Contributor
Sweden;1;2;10;17;10;6;Male;27;Contributor
Sweden;1;1;25;17;30;7;Female;28;Contributor
Sweden;1;2;30;17;30;8;Female;30;Conditional
Sweden;1;1;20;18;30;1;Male;29;Contributor
Sweden;1;1;10;18;10;2;Male;24;Contributor
Sweden;1;2;30;18;30;3;Male;26;Conditional
Sweden;1;2;5;18;10;4;Female;21;Contributor
Sweden;1;1;10;18;10;5;Female;25;Contributor
Sweden;1;2;10;18;10;6;Male;27;Contributor
Sweden;1;1;25;18;30;7;Female;28;Contributor
Sweden;1;2;30;18;30;8;Female;30;Conditional
Sweden;1;1;20;19;30;1;Male;29;Contributor
Sweden;1;1;10;19;10;2;Male;24;Contributor
Sweden;1;2;29;19;30;3;Male;26;Conditional
Sweden;1;2;10;19;10;4;Female;21;Contributor
Sweden;1;1;10;19;10;5;Female;25;Contributor
Sweden;1;2;10;19;10;6;Male;27;Contributor
Sweden;1;1;25;19;30;7;Female;28;Contributor
Sweden;1;2;30;19;30;8;Female;30;Conditional
Sweden;1;1;20;20;30;1;Male;29;Contributor
Sweden;1;1;10;20;10;2;Male;24;Contributor
Sweden;1;2;29;20;30;3;Male;26;Conditional
Sweden;1;2;10;20;10;4;Female;21;Contributor
Sweden;1;1;10;20;10;5;Female;25;Contributor
Sweden;1;2;10;20;10;6;Male;27;Contributor
Sweden;1;1;25;20;30;7;Female;28;Contributor
Sweden;1;2;30;20;30;8;Female;30;Conditional
Sweden;1;3;10;1;10;9;Male;24;Conditional
Sweden;1;3;20;1;30;10;Male;24;Contributor
Sweden;1;3;10;1;10;11;Male;23;Conditional
Sweden;1;3;30;1;30;12;Female;26;Contributor
Sweden;1;3;10;2;10;9;Male;24;Conditional
Sweden;1;3;30;2;30;10;Male;24;Contributor
Sweden;1;3;10;2;10;11;Male;23;Conditional
Sweden;1;3;25;2;30;12;Female;26;Contributor
Sweden;1;3;10;3;10;9;Male;24;Conditional
Sweden;1;3;25;3;30;10;Male;24;Contributor
Sweden;1;3;10;3;10;11;Male;23;Conditional
Sweden;1;3;30;3;30;12;Female;26;Contributor
Sweden;1;3;10;4;10;9;Male;24;Conditional
Sweden;1;3;30;4;30;10;Male;24;Contributor
Sweden;1;3;10;4;10;11;Male;23;Conditional
Sweden;1;3;20;4;30;12;Female;26;Contributor
Sweden;1;3;10;5;10;9;Male;24;Conditional
Sweden;1;3;30;5;30;10;Male;24;Contributor
Sweden;1;3;0;5;10;11;Male;23;Conditional
Sweden;1;3;20;5;30;12;Female;26;Contributor
Sweden;1;3;10;6;10;9;Male;24;Conditional
Sweden;1;3;25;6;30;10;Male;24;Contributor
Sweden;1;3;0;6;10;11;Male;23;Conditional
Sweden;1;3;30;6;30;12;Female;26;Contributor
Sweden;1;3;10;7;10;9;Male;24;Conditional
Sweden;1;3;30;7;30;10;Male;24;Contributor
Sweden;1;3;0;7;10;11;Male;23;Conditional
Sweden;1;3;30;7;30;12;Female;26;Contributor
Sweden;1;3;10;8;10;9;Male;24;Conditional
Sweden;1;3;25;8;30;10;Male;24;Contributor
Sweden;1;3;10;8;10;11;Male;23;Conditional
Sweden;1;3;30;8;30;12;Female;26;Contributor
Sweden;1;3;10;9;10;9;Male;24;Conditional
Sweden;1;3;25;9;30;10;Male;24;Contributor
Sweden;1;3;10;9;10;11;Male;23;Conditional
Sweden;1;3;25;9;30;12;Female;26;Contributor
Sweden;1;3;5;10;10;9;Male;24;Conditional
Sweden;1;3;25;10;30;10;Male;24;Contributor
Sweden;1;3;0;10;10;11;Male;23;Conditional
Sweden;1;3;25;10;30;12;Female;26;Contributor
Sweden;1;3;10;11;10;9;Male;24;Conditional
Sweden;1;3;30;11;30;10;Male;24;Contributor
Sweden;1;3;10;11;10;11;Male;23;Conditional
Sweden;1;3;30;11;30;12;Female;26;Contributor
Sweden;1;3;10;12;10;9;Male;24;Conditional
Sweden;1;3;25;12;30;10;Male;24;Contributor
Sweden;1;3;10;12;10;11;Male;23;Conditional
Sweden;1;3;30;12;30;12;Female;26;Contributor
Sweden;1;3;10;13;10;9;Male;24;Conditional
Sweden;1;3;30;13;30;10;Male;24;Contributor
Sweden;1;3;0;13;10;11;Male;23;Conditional
Sweden;1;3;25;13;30;12;Female;26;Contributor
Sweden;1;3;5;14;10;9;Male;24;Conditional
Sweden;1;3;30;14;30;10;Male;24;Contributor
Sweden;1;3;0;14;10;11;Male;23;Conditional
Sweden;1;3;30;14;30;12;Female;26;Contributor
Sweden;1;3;10;15;10;9;Male;24;Conditional
Sweden;1;3;30;15;30;10;Male;24;Contributor
Sweden;1;3;10;15;10;11;Male;23;Conditional
Sweden;1;3;30;15;30;12;Female;26;Contributor
Sweden;1;3;10;16;10;9;Male;24;Conditional
Sweden;1;3;30;16;30;10;Male;24;Contributor
Sweden;1;3;10;16;10;11;Male;23;Conditional
Sweden;1;3;30;16;30;12;Female;26;Contributor
Sweden;1;3;10;17;10;9;Male;24;Conditional
Sweden;1;3;25;17;30;10;Male;24;Contributor
Sweden;1;3;10;17;10;11;Male;23;Conditional
Sweden;1;3;25;17;30;12;Female;26;Contributor
Sweden;1;3;10;18;10;9;Male;24;Conditional
Sweden;1;3;30;18;30;10;Male;24;Contributor
Sweden;1;3;10;18;10;11;Male;23;Conditional
Sweden;1;3;30;18;30;12;Female;26;Contributor
Sweden;1;3;10;19;10;9;Male;24;Conditional
Sweden;1;3;25;19;30;10;Male;24;Contributor
Sweden;1;3;10;19;10;11;Male;23;Conditional
Sweden;1;3;25;19;30;12;Female;26;Contributor
Sweden;1;3;0;20;10;9;Male;24;Conditional
Sweden;1;3;30;20;30;10;Male;24;Contributor
Sweden;1;3;5;20;10;11;Male;23;Conditional
Sweden;1;3;30;20;30;12;Female;26;Contributor
Sweden;2;4;5;1;10;1;Female;26;Others
Sweden;2;5;10;1;10;2;Male;24;Contributor
Sweden;2;4;25;1;30;3;Female;25;Contributor
Sweden;2;5;30;1;30;4;Male;25;Contributor
Sweden;2;4;10;1;10;5;Male;20;Contributor
Sweden;2;4;25;1;30;6;Male;28;Contributor
Sweden;2;5;10;1;10;7;Female;26;Contributor
Sweden;2;5;30;1;30;8;Male;31;Contributor
Sweden;2;4;0;2;10;1;Female;26;Others
Sweden;2;5;10;2;10;2;Male;24;Contributor
Sweden;2;4;25;2;30;3;Female;25;Contributor
Sweden;2;5;30;2;30;4;Male;25;Contributor
Sweden;2;4;5;2;10;5;Male;20;Contributor
Sweden;2;4;25;2;30;6;Male;28;Contributor
Sweden;2;5;10;2;10;7;Female;26;Contributor
Sweden;2;5;28;2;30;8;Male;31;Contributor
Sweden;2;4;6;3;10;1;Female;26;Others
Sweden;2;5;10;3;10;2;Male;24;Contributor
Sweden;2;4;25;3;30;3;Female;25;Contributor
Sweden;2;5;30;3;30;4;Male;25;Contributor
Sweden;2;4;5;3;10;5;Male;20;Contributor
Sweden;2;4;30;3;30;6;Male;28;Contributor
Sweden;2;5;10;3;10;7;Female;26;Contributor
Sweden;2;5;30;3;30;8;Male;31;Contributor
Sweden;2;4;5;4;10;1;Female;26;Others
Sweden;2;5;10;4;10;2;Male;24;Contributor
Sweden;2;4;25;4;30;3;Female;25;Contributor
Sweden;2;5;30;4;30;4;Male;25;Contributor
Sweden;2;4;5;4;10;5;Male;20;Contributor
Sweden;2;4;25;4;30;6;Male;28;Contributor
Sweden;2;5;10;4;10;7;Female;26;Contributor
Sweden;2;5;30;4;30;8;Male;31;Contributor
Sweden;2;4;8;5;10;1;Female;26;Others
Sweden;2;5;10;5;10;2;Male;24;Contributor
Sweden;2;4;25;5;30;3;Female;25;Contributor
Sweden;2;5;30;5;30;4;Male;25;Contributor
Sweden;2;4;5;5;10;5;Male;20;Contributor
Sweden;2;4;25;5;30;6;Male;28;Contributor
Sweden;2;5;10;5;10;7;Female;26;Contributor
Sweden;2;5;30;5;30;8;Male;31;Contributor
Sweden;2;4;10;6;10;1;Female;26;Others
Sweden;2;5;10;6;10;2;Male;24;Contributor
Sweden;2;4;25;6;30;3;Female;25;Contributor
Sweden;2;5;30;6;30;4;Male;25;Contributor
Sweden;2;4;5;6;10;5;Male;20;Contributor
Sweden;2;4;25;6;30;6;Male;28;Contributor
Sweden;2;5;10;6;10;7;Female;26;Contributor
Sweden;2;5;30;6;30;8;Male;31;Contributor
Sweden;2;4;8;7;10;1;Female;26;Others
Sweden;2;5;10;7;10;2;Male;24;Contributor
Sweden;2;4;25;7;30;3;Female;25;Contributor
Sweden;2;5;30;7;30;4;Male;25;Contributor
Sweden;2;4;5;7;10;5;Male;20;Contributor
Sweden;2;4;25;7;30;6;Male;28;Contributor
Sweden;2;5;10;7;10;7;Female;26;Contributor
Sweden;2;5;30;7;30;8;Male;31;Contributor
Sweden;2;4;10;8;10;1;Female;26;Others
Sweden;2;5;10;8;10;2;Male;24;Contributor
Sweden;2;4;25;8;30;3;Female;25;Contributor
Sweden;2;5;30;8;30;4;Male;25;Contributor
Sweden;2;4;5;8;10;5;Male;20;Contributor
Sweden;2;4;30;8;30;6;Male;28;Contributor
Sweden;2;5;10;8;10;7;Female;26;Contributor
Sweden;2;5;30;8;30;8;Male;31;Contributor
Sweden;2;4;8;9;10;1;Female;26;Others
Sweden;2;5;10;9;10;2;Male;24;Contributor
Sweden;2;4;25;9;30;3;Female;25;Contributor
Sweden;2;5;30;9;30;4;Male;25;Contributor
Sweden;2;4;5;9;10;5;Male;20;Contributor
Sweden;2;4;25;9;30;6;Male;28;Contributor
Sweden;2;5;10;9;10;7;Female;26;Contributor
Sweden;2;5;30;9;30;8;Male;31;Contributor
Sweden;2;4;10;10;10;1;Female;26;Others
Sweden;2;5;10;10;10;2;Male;24;Contributor
Sweden;2;4;25;10;30;3;Female;25;Contributor
Sweden;2;5;30;10;30;4;Male;25;Contributor
Sweden;2;4;5;10;10;5;Male;20;Contributor
Sweden;2;4;30;10;30;6;Male;28;Contributor
Sweden;2;5;10;10;10;7;Female;26;Contributor
Sweden;2;5;30;10;30;8;Male;31;Contributor
Sweden;2;4;8;11;10;1;Female;26;Others
Sweden;2;5;10;11;10;2;Male;24;Contributor
Sweden;2;4;25;11;30;3;Female;25;Contributor
Sweden;2;5;30;11;30;4;Male;25;Contributor
Sweden;2;4;5;11;10;5;Male;20;Contributor
Sweden;2;4;25;11;30;6;Male;28;Contributor
Sweden;2;5;10;11;10;7;Female;26;Contributor
Sweden;2;5;30;11;30;8;Male;31;Contributor
Sweden;2;4;10;12;10;1;Female;26;Others
Sweden;2;5;10;12;10;2;Male;24;Contributor
Sweden;2;4;25;12;30;3;Female;25;Contributor
Sweden;2;5;30;12;30;4;Male;25;Contributor
Sweden;2;4;5;12;10;5;Male;20;Contributor
Sweden;2;4;30;12;30;6;Male;28;Contributor
Sweden;2;5;10;12;10;7;Female;26;Contributor
Sweden;2;5;30;12;30;8;Male;31;Contributor
Sweden;2;4;8;13;10;1;Female;26;Others
Sweden;2;5;10;13;10;2;Male;24;Contributor
Sweden;2;4;25;13;30;3;Female;25;Contributor
Sweden;2;5;30;13;30;4;Male;25;Contributor
Sweden;2;4;5;13;10;5;Male;20;Contributor
Sweden;2;4;25;13;30;6;Male;28;Contributor
Sweden;2;5;10;13;10;7;Female;26;Contributor
Sweden;2;5;30;13;30;8;Male;31;Contributor
Sweden;2;4;9;14;10;1;Female;26;Others
Sweden;2;5;10;14;10;2;Male;24;Contributor
Sweden;2;4;25;14;30;3;Female;25;Contributor
Sweden;2;5;30;14;30;4;Male;25;Contributor
Sweden;2;4;5;14;10;5;Male;20;Contributor
Sweden;2;4;25;14;30;6;Male;28;Contributor
Sweden;2;5;10;14;10;7;Female;26;Contributor
Sweden;2;5;30;14;30;8;Male;31;Contributor
Sweden;2;4;10;15;10;1;Female;26;Others
Sweden;2;5;10;15;10;2;Male;24;Contributor
Sweden;2;4;25;15;30;3;Female;25;Contributor
Sweden;2;5;30;15;30;4;Male;25;Contributor
Sweden;2;4;5;15;10;5;Male;20;Contributor
Sweden;2;4;30;15;30;6;Male;28;Contributor
Sweden;2;5;10;15;10;7;Female;26;Contributor
Sweden;2;5;30;15;30;8;Male;31;Contributor
Sweden;2;4;9;16;10;1;Female;26;Others
Sweden;2;5;10;16;10;2;Male;24;Contributor
Sweden;2;4;25;16;30;3;Female;25;Contributor
Sweden;2;5;30;16;30;4;Male;25;Contributor
Sweden;2;4;5;16;10;5;Male;20;Contributor
Sweden;2;4;25;16;30;6;Male;28;Contributor
Sweden;2;5;10;16;10;7;Female;26;Contributor
Sweden;2;5;30;16;30;8;Male;31;Contributor
Sweden;2;4;10;17;10;1;Female;26;Others
Sweden;2;5;10;17;10;2;Male;24;Contributor
Sweden;2;4;25;17;30;3;Female;25;Contributor
Sweden;2;5;30;17;30;4;Male;25;Contributor
Sweden;2;4;5;17;10;5;Male;20;Contributor
Sweden;2;4;30;17;30;6;Male;28;Contributor
Sweden;2;5;10;17;10;7;Female;26;Contributor
Sweden;2;5;30;17;30;8;Male;31;Contributor
Sweden;2;4;10;18;10;1;Female;26;Others
Sweden;2;5;10;18;10;2;Male;24;Contributor
Sweden;2;4;25;18;30;3;Female;25;Contributor
Sweden;2;5;30;18;30;4;Male;25;Contributor
Sweden;2;4;5;18;10;5;Male;20;Contributor
Sweden;2;4;25;18;30;6;Male;28;Contributor
Sweden;2;5;10;18;10;7;Female;26;Contributor
Sweden;2;5;30;18;30;8;Male;31;Contributor
Sweden;2;4;9;19;10;1;Female;26;Others
Sweden;2;5;10;19;10;2;Male;24;Contributor
Sweden;2;4;25;19;30;3;Female;25;Contributor
Sweden;2;5;30;19;30;4;Male;25;Contributor
Sweden;2;4;5;19;10;5;Male;20;Contributor
Sweden;2;4;30;19;30;6;Male;28;Contributor
Sweden;2;5;10;19;10;7;Female;26;Contributor
Sweden;2;5;30;19;30;8;Male;31;Contributor
Sweden;2;4;10;20;10;1;Female;26;Others
Sweden;2;5;10;20;10;2;Male;24;Contributor
Sweden;2;4;25;20;30;3;Female;25;Contributor
Sweden;2;5;30;20;30;4;Male;25;Contributor
Sweden;2;4;5;20;10;5;Male;20;Contributor
Sweden;2;4;25;20;30;6;Male;28;Contributor
Sweden;2;5;10;20;10;7;Female;26;Contributor
Sweden;2;5;30;20;30;8;Male;31;Contributor
Sweden;2;6;10;1;10;9;Male;38;Contributor
Sweden;2;6;18;1;30;10;Female;28;Contributor
Sweden;2;6;30;1;30;11;Female;23;Contributor
Sweden;2;6;10;1;10;12;Female;33;Conditional
Sweden;2;6;10;2;10;9;Male;38;Contributor
Sweden;2;6;25;2;30;10;Female;28;Contributor
Sweden;2;6;27;2;30;11;Female;23;Contributor
Sweden;2;6;10;2;10;12;Female;33;Conditional
Sweden;2;6;10;3;10;9;Male;38;Contributor
Sweden;2;6;30;3;30;10;Female;28;Contributor
Sweden;2;6;30;3;30;11;Female;23;Contributor
Sweden;2;6;10;3;10;12;Female;33;Conditional
Sweden;2;6;10;4;10;9;Male;38;Contributor
Sweden;2;6;25;4;30;10;Female;28;Contributor
Sweden;2;6;30;4;30;11;Female;23;Contributor
Sweden;2;6;9;4;10;12;Female;33;Conditional
Sweden;2;6;10;5;10;9;Male;38;Contributor
Sweden;2;6;30;5;30;10;Female;28;Contributor
Sweden;2;6;30;5;30;11;Female;23;Contributor
Sweden;2;6;9;5;10;12;Female;33;Conditional
Sweden;2;6;8;6;10;9;Male;38;Contributor
Sweden;2;6;25;6;30;10;Female;28;Contributor
Sweden;2;6;30;6;30;11;Female;23;Contributor
Sweden;2;6;10;6;10;12;Female;33;Conditional
Sweden;2;6;5;7;10;9;Male;38;Contributor
Sweden;2;6;30;7;30;10;Female;28;Contributor
Sweden;2;6;30;7;30;11;Female;23;Contributor
Sweden;2;6;5;7;10;12;Female;33;Conditional
Sweden;2;6;7;8;10;9;Male;38;Contributor
Sweden;2;6;25;8;30;10;Female;28;Contributor
Sweden;2;6;30;8;30;11;Female;23;Contributor
Sweden;2;6;10;8;10;12;Female;33;Conditional
Sweden;2;6;8;9;10;9;Male;38;Contributor
Sweden;2;6;30;9;30;10;Female;28;Contributor
Sweden;2;6;30;9;30;11;Female;23;Contributor
Sweden;2;6;5;9;10;12;Female;33;Conditional
Sweden;2;6;10;10;10;9;Male;38;Contributor
Sweden;2;6;25;10;30;10;Female;28;Contributor
Sweden;2;6;30;10;30;11;Female;23;Contributor
Sweden;2;6;8;10;10;12;Female;33;Conditional
Sweden;2;6;7;11;10;9;Male;38;Contributor
Sweden;2;6;20;11;30;10;Female;28;Contributor
Sweden;2;6;30;11;30;11;Female;23;Contributor
Sweden;2;6;5;11;10;12;Female;33;Conditional
Sweden;2;6;8;12;10;9;Male;38;Contributor
Sweden;2;6;30;12;30;10;Female;28;Contributor
Sweden;2;6;29;12;30;11;Female;23;Contributor
Sweden;2;6;5;12;10;12;Female;33;Conditional
Sweden;2;6;7;13;10;9;Male;38;Contributor
Sweden;2;6;25;13;30;10;Female;28;Contributor
Sweden;2;6;30;13;30;11;Female;23;Contributor
Sweden;2;6;5;13;10;12;Female;33;Conditional
Sweden;2;6;8;14;10;9;Male;38;Contributor
Sweden;2;6;23;14;30;10;Female;28;Contributor
Sweden;2;6;30;14;30;11;Female;23;Contributor
Sweden;2;6;5;14;10;12;Female;33;Conditional
Sweden;2;6;7;15;10;9;Male;38;Contributor
Sweden;2;6;20;15;30;10;Female;28;Contributor
Sweden;2;6;30;15;30;11;Female;23;Contributor
Sweden;2;6;5;15;10;12;Female;33;Conditional
Sweden;2;6;8;16;10;9;Male;38;Contributor
Sweden;2;6;29;16;30;10;Female;28;Contributor
Sweden;2;6;26;16;30;11;Female;23;Contributor
Sweden;2;6;10;16;10;12;Female;33;Conditional
Sweden;2;6;7;17;10;9;Male;38;Contributor
Sweden;2;6;25;17;30;10;Female;28;Contributor
Sweden;2;6;30;17;30;11;Female;23;Contributor
Sweden;2;6;8;17;10;12;Female;33;Conditional
Sweden;2;6;8;18;10;9;Male;38;Contributor
Sweden;2;6;20;18;30;10;Female;28;Contributor
Sweden;2;6;30;18;30;11;Female;23;Contributor
Sweden;2;6;5;18;10;12;Female;33;Conditional
Sweden;2;6;10;19;10;9;Male;38;Contributor
Sweden;2;6;30;19;30;10;Female;28;Contributor
Sweden;2;6;26;19;30;11;Female;23;Contributor
Sweden;2;6;5;19;10;12;Female;33;Conditional
Sweden;2;6;10;20;10;9;Male;38;Contributor
Sweden;2;6;30;20;30;10;Female;28;Contributor
Sweden;2;6;30;20;30;11;Female;23;Contributor
Sweden;2;6;5;20;10;12;Female;33;Conditional
Sweden;3;7;30;1;30;1;Male;27;Contributor
Sweden;3;7;20;1;30;2;Female;22;Contributor
Sweden;3;8;10;1;30;3;Female;29;Contributor
Sweden;3;8;23;1;30;4;Male;23;Contributor
Sweden;3;7;10;1;10;5;Female;18;Conditional
Sweden;3;8;10;1;10;6;Female;38;Contributor
Sweden;3;7;10;1;10;7;Male;20;Contributor
Sweden;3;8;10;1;10;8;Male;25;Others
Sweden;3;7;30;2;30;1;Male;27;Contributor
Sweden;3;7;20;2;30;2;Female;22;Contributor
Sweden;3;8;30;2;30;3;Female;29;Contributor
Sweden;3;8;23;2;30;4;Male;23;Contributor
Sweden;3;7;10;2;10;5;Female;18;Conditional
Sweden;3;8;10;2;10;6;Female;38;Contributor
Sweden;3;7;10;2;10;7;Male;20;Contributor
Sweden;3;8;10;2;10;8;Male;25;Others
Sweden;3;7;25;3;30;1;Male;27;Contributor
Sweden;3;7;20;3;30;2;Female;22;Contributor
Sweden;3;8;29;3;30;3;Female;29;Contributor
Sweden;3;8;20;3;30;4;Male;23;Contributor
Sweden;3;7;10;3;10;5;Female;18;Conditional
Sweden;3;8;10;3;10;6;Female;38;Contributor
Sweden;3;7;10;3;10;7;Male;20;Contributor
Sweden;3;8;5;3;10;8;Male;25;Others
Sweden;3;7;25;4;30;1;Male;27;Contributor
Sweden;3;7;20;4;30;2;Female;22;Contributor
Sweden;3;8;29;4;30;3;Female;29;Contributor
Sweden;3;8;22;4;30;4;Male;23;Contributor
Sweden;3;7;10;4;10;5;Female;18;Conditional
Sweden;3;8;10;4;10;6;Female;38;Contributor
Sweden;3;7;10;4;10;7;Male;20;Contributor
Sweden;3;8;10;4;10;8;Male;25;Others
Sweden;3;7;24;5;30;1;Male;27;Contributor
Sweden;3;7;20;5;30;2;Female;22;Contributor
Sweden;3;8;29;5;30;3;Female;29;Contributor
Sweden;3;8;22;5;30;4;Male;23;Contributor
Sweden;3;7;10;5;10;5;Female;18;Conditional
Sweden;3;8;10;5;10;6;Female;38;Contributor
Sweden;3;7;10;5;10;7;Male;20;Contributor
Sweden;3;8;0;5;10;8;Male;25;Others
Sweden;3;7;23;6;30;1;Male;27;Contributor
Sweden;3;7;20;6;30;2;Female;22;Contributor
Sweden;3;8;29;6;30;3;Female;29;Contributor
Sweden;3;8;22;6;30;4;Male;23;Contributor
Sweden;3;7;10;6;10;5;Female;18;Conditional
Sweden;3;8;10;6;10;6;Female;38;Contributor
Sweden;3;7;9;6;10;7;Male;20;Contributor
Sweden;3;8;4;6;10;8;Male;25;Others
Sweden;3;7;25;7;30;1;Male;27;Contributor
Sweden;3;7;20;7;30;2;Female;22;Contributor
Sweden;3;8;29;7;30;3;Female;29;Contributor
Sweden;3;8;23;7;30;4;Male;23;Contributor
Sweden;3;7;10;7;10;5;Female;18;Conditional
Sweden;3;8;10;7;10;6;Female;38;Contributor
Sweden;3;7;8;7;10;7;Male;20;Contributor
Sweden;3;8;0;7;10;8;Male;25;Others
Sweden;3;7;26;8;30;1;Male;27;Contributor
Sweden;3;7;20;8;30;2;Female;22;Contributor
Sweden;3;8;29;8;30;3;Female;29;Contributor
Sweden;3;8;23;8;30;4;Male;23;Contributor
Sweden;3;7;10;8;10;5;Female;18;Conditional
Sweden;3;8;10;8;10;6;Female;38;Contributor
